P_out, P_c, E,dE/dP, M, R
1.09E-11,499,1371.329402,1.622931627,1.941574766,10.592
1.38E-11,500,1372.95193,1.622123799,1.941659752,10.589
5.96E-12,501,1374.573651,1.62131851,1.941743607,10.588
8.09E-12,502,1376.194568,1.620515747,1.941826337,10.586
1.08E-11,503,1377.814683,1.619715497,1.94190795,10.583
1.44E-11,504,1379.434,1.618917746,1.941988453,10.58
6.53E-12,505,1381.05252,1.618122481,1.942067852,10.579
9.03E-12,506,1382.670245,1.617329691,1.942146155,10.576
1.26E-11,507,1384.28718,1.616539361,1.942223369,10.573
7.23E-12,508,1385.903325,1.61575148,1.9422995,10.572
8.83E-12,509,1387.518683,1.614966035,1.942374555,10.57
1.30E-11,510,1389.133258,1.614183013,1.942448542,10.567
7.40E-12,511,1390.74705,1.613402402,1.942521465,10.565
1.10E-11,512,1392.360063,1.612624189,1.942593333,10.562
1.45E-11,513,1393.972299,1.611848364,1.942664152,10.56
1.04E-11,514,1395.583761,1.611074912,1.942733929,10.558
1.40E-11,515,1397.19445,1.610303824,1.94280267,10.556
8.50E-12,516,1398.804369,1.609535085,1.942870381,10.554
1.36E-11,517,1400.413521,1.608768685,1.942937068,10.551
7.21E-12,518,1402.021908,1.608004612,1.943002739,10.55
1.20E-11,519,1403.629531,1.607242854,1.943067399,10.547
7.68E-12,520,1405.236394,1.6064834,1.943131055,10.545
1.30E-11,521,1406.842499,1.605726237,1.943193713,10.542
7.26E-12,522,1408.447847,1.604971355,1.943255379,10.541
5.95E-12,523,1410.052442,1.604218742,1.94331606,10.539
1.04E-11,524,1411.656285,1.603468387,1.943375761,10.536
6.07E-12,525,1413.25938,1.602720278,1.943434488,10.535
1.10E-11,526,1414.861727,1.601974405,1.943492248,10.532
7.71E-12,527,1416.463329,1.601230756,1.943549046,10.53
1.44E-11,528,1418.064189,1.600489321,1.943604888,10.527
1.02E-11,529,1419.664309,1.599750088,1.94365978,10.525
6.35E-12,530,1421.26369,1.599013047,1.943713729,10.524
1.23E-11,531,1422.862335,1.598278187,1.943766739,10.521
9.19E-12,532,1424.460247,1.597545497,1.943818817,10.519
6.93E-12,533,1426.057427,1.596814967,1.943869968,10.517
1.40E-11,534,1427.653878,1.596086585,1.943920199,10.514
1.00E-11,535,1429.249601,1.595360343,1.943968955,10.512
7.80E-12,536,1430.844599,1.594636228,1.94401736,10.51
1.41E-11,537,1432.438874,1.593914231,1.944064862,10.508
1.13E-11,538,1434.032428,1.593194342,1.944111464,10.506
9.24E-12,539,1435.625263,1.59247655,1.944157173,10.504
