P_out, P_c, E, dE/dP, M, R
6.28E-12,725,1662.247314,1.340658889,1.973253747,10.342
9.71E-12,726,1663.587687,1.340085838,1.973207595,10.34
1.22E-11,727,1664.927486,1.339513937,1.973161156,10.338
7.68E-12,728,1666.266715,1.338943184,1.97311412,10.337
1.22E-11,729,1667.605373,1.338373575,1.973067117,10.335
7.89E-12,730,1668.943462,1.337805104,1.973019519,10.334
1.01E-11,731,1670.280984,1.337237769,1.972971956,10.332
7.95E-12,732,1671.617938,1.336671566,1.972923802,10.33
1.05E-11,733,1672.954327,1.33610649,1.972875687,10.328
6.97E-12,734,1674.290152,1.335542538,1.972826982,10.327
1.18E-11,735,1675.625413,1.334979706,1.972778321,10.325
7.56E-12,736,1676.960111,1.33441799,1.972729072,10.323
1.27E-11,737,1678.294249,1.333857387,1.972679869,10.321
8.87E-12,738,1679.627827,1.333297892,1.972630083,10.32
1.23E-11,739,1680.960845,1.332739502,1.972580344,10.318
7.29E-12,740,1682.293306,1.332182213,1.972530339,10.317
1.43E-11,741,1683.62521,1.331626022,1.972479757,10.314
7.28E-12,742,1684.956558,1.331070924,1.972429225,10.314
